Unnamed: 0,hostname,phagename,infection,k3dist,k6dist,GCdiff,Homology,pairs,data,Codon_Frq_Slope,Codon_Frq_R2,Codon_Frq_Cosine,AA_Frq_Slope,AA_Frq_R2,AA_Frq_Cosine,RSCU_Slope,RSCU_R2,RSCU_Cosine,virusTAAI_hosttRNA,virusTAAI_totaltRNA,virusTCAI_hosttRNA,virusTCAI_totaltRNA
69,Staphylococcus_lentus,PG-2021_14,Inf,0.554122785364734,0.42564651188721,-0.568209245846976,0,Staphylococcus_lentus:PG-2021_14,StaphStudy,0.4831532098257788,0.18077435482605586,0.38155668173343726,0.4326528688972594,0.83377477244083,0.9621039780110237,0.7863119896149391,0.43383688295779044,0.2251315900898775,0.7632961223231309,0.515600212544949,0.6729484416035605,0.1731034997372054
70,Staphylococcus_lugdunensis,PG-2021_14,NoInf,0.648811849547293,0.489120650965198,-2.4169788645357,0,Staphylococcus_lugdunensis:PG-2021_14,StaphStudy,0.8013785502914998,0.9812322004221047,0.07121148115964415,0.20426260256023776,0.693829177215595,0.9007214617425974,0.5848365129723118,0.16267966343434814,0.15672392186889628,0.3125053475955972,0.3833425876091283,0.34841073961024105,0.26905486351795704
71,Staphylococcus_nepalensis,PG-2021_14,NoInf,0.630092025336703,0.492112709336986,-1.7858502748706,0,Staphylococcus_nepalensis:PG-2021_14,StaphStudy,0.8412761540855576,0.6248677635659413,0.659365827611107,0.16345434246186163,0.3207399104862818,0.6367227987283698,0.3478646618090787,0.046224033708761825,0.19939122465170656,0.42268238897780164,0.7600533602590129,0.5217812642811229,0.1050944767418518
72,Staphylococcus_pasteuri,PG-2021_14,NoInf,0.594506534812897,0.43648486973372,-1.37865641740692,0,Staphylococcus_pasteuri:PG-2021_14,StaphStudy,0.6619607051283314,0.32664051231863844,0.7017623819474798,0.7804642846464227,0.5939754069941511,0.6762144394629804,0.7779137489066249,0.9958668302241577,0.3362909934797478,0.8266397577394298,0.8634960715015776,0.8797232294548389,0.12183856531422155
73,Staphylococcus_pettenkoferi,PG-2021_14,NoInf,0.728506749959068,0.533819576981204,-7.80691538464841,0,Staphylococcus_pettenkoferi:PG-2021_14,StaphStudy,0.6685067299195175,0.330247756578656,0.10157315106007325,0.3631101256197029,0.7480474374037984,0.5166532649670796,0.3258133276065639,0.004153164182364666,0.4986597421528691,0.1475165262035889,0.1920850376757497,0.5685569949481055,0.9531254832602951
74,Staphylococcus_pseudintermedius,PG-2021_14,NoInf,0.764725205535887,0.586835725347488,-6.3027241709493,0,Staphylococcus_pseudintermedius:PG-2021_14,StaphStudy,0.7374017595902995,0.06026209598709775,0.6969947329461166,0.5551734681998453,0.7887481856318134,0.4950161445327316,0.4794120094774308,0.903651592462711,0.29483786871046136,0.3434088181650966,0.31856221809564067,0.8802577381980558,0.12689498737492122
75,Staphylococcus_saprophyticus,PG-2021_14,NoInf,0.637886460170414,0.483966470428293,-1.89990252964327,0,Staphylococcus_saprophyticus:PG-2021_14,StaphStudy,0.9518717752029755,0.6346177548227215,0.9127528808041802,0.7992633607694284,0.6955546356347299,0.9928853648578626,0.3769759827317719,0.10222432262402337,0.8920401422202148,0.8722928020988849,0.2213673433212926,0.6849421778683417,0.9232821534656449
76,Staphylococcus_schleiferi,PG-2021_14,NoInf,0.735593068904894,0.563650093083459,-4.69894331076562,0,Staphylococcus_schleiferi:PG-2021_14,StaphStudy,0.3810164846697365,0.5313314482254918,0.5445107030852065,0.12437495567573775,0.3566921745439118,0.1286606552023486,0.11887832559967249,0.23186298274664086,0.9224674765361915,0.7269587089230493,0.10334837207767356,0.9890479475506575,0.7205084888062732
77,Staphylococcus_sciuri,PG-2021_14,Inf,0.610244978992946,0.452753333778999,-1.29316495901153,0,Staphylococcus_sciuri:PG-2021_14,StaphStudy,0.9318804154289175,0.604815745966764,0.18293820674413663,0.542546278764427,0.5668078548776702,0.14713375043493193,0.998566614067916,0.5972754165507743,0.211534024854251,0.6701511386861831,0.44911577286805815,0.44270435096322336,0.5752258342815953
78,Staphylococcus_succinus,PG-2021_14,NoInf,0.606879847226824,0.466861525325319,-1.75399988828099,0,Staphylococcus_succinus:PG-2021_14,StaphStudy,0.236851625688414,0.8904747779881499,0.8614022987880156,0.43890002076603263,0.25229455470619133,0.23614195193172793,0.9701827809588209,0.9775635349690559,0.4441992608275587,0.4252198741315696,0.5764048443805618,0.1815750939615567,0.6140469879958597
79,Staphylococcus_vitulinus,PG-2021_14,Inf,0.624360868892339,0.457803995570919,-1.35268149909782,0,Staphylococcus_vitulinus:PG-2021_14,StaphStudy,0.8274426072452803,0.8559774646326158,0.39105401615590785,0.33988276532702977,0.5151408034198797,0.9981319635400482,0.020745787991328313,0.3266084540679528,0.5914758792153876,0.9737803078075484,0.8324824284874734,0.43828366712652356,0.14754127073810253
80,Staphylococcus_warneri,PG-2021_14,NoInf,0.598278556955414,0.443310587905943,-1.40468739530673,0,Staphylococcus_warneri:PG-2021_14,StaphStudy,0.04026883461473851,0.049225803951280844,0.8092923691646245,0.8303002769583003,0.10469130901499213,0.020034006823006045,0.2331604709201046,0.5604679990350735,0.146797266314161,0.7830412882531013,0.8827918250097277,0.30451561652285974,0.7659442144494066
81,Staphylococcus_xylosus,PG-2021_14,Inf,0.593010641726732,0.455860602117426,-1.54762511914248,0,Staphylococcus_xylosus:PG-2021_14,StaphStudy,0.14782597528867025,0.2435168336158141,0.2867519518857582,0.3192411472832333,0.9954056311586057,0.4048043292417386,0.931875451730974,0.25575125143006006,0.7793699540693717,0.7777702738103389,0.9682599770677224,0.6447830532897209,0.3717430550299998
82,Staphylococcus_arlettae,PG-2021_15,NoInf,0.593205561374894,0.455904751146998,-2.18523395485076,0,Staphylococcus_arlettae:PG-2021_15,StaphStudy,0.9700448959090328,0.8861408376831104,0.8469715379909392,0.563217886104679,0.053361822755254695,0.9197175734476568,0.19103152137010382,0.9665299869193429,0.8204995856503594,0.4662907194641448,0.36653167177272516,0.6363364262201201,0.011996798348495097
83,Staphylococcus_aureus,PG-2021_15,Inf,0.6652600685549,0.49582155477183,-1.53281411059347,0,Staphylococcus_aureus:PG-2021_15,StaphStudy,0.1354018611961889,0.6297183795475602,0.09108151633731254,0.543088788641667,0.8435253506994647,0.2677867568449802,0.4592026491664404,0.6196658902754989,0.8137943572746372,0.07841100433523818,0.7366129061027784,0.9929319520349585,0.8034519248853772
84,Staphylococcus_auricularis,PG-2021_15,NoInf,0.739368981676468,0.554122487430422,-6.05216650482485,0,Staphylococcus_auricularis:PG-2021_15,StaphStudy,0.18156072101213883,0.35050339486211735,0.21844361356951336,0.31037368938274235,0.16492218417467697,0.10210365279533717,0.9378079951389307,0.6038720491733729,0.15020368694234054,0.8479101925721566,0.4128726243882449,0.2943080847465551,0.544107770834625
85,Staphylococcus_capitis,PG-2021_15,Inf,0.574535948101797,0.433517992048818,-1.59981979537432,0,Staphylococcus_capitis:PG-2021_15,StaphStudy,0.38018118249064903,0.7511000228344815,0.20112498941404489,0.5225360676693926,0.7981529006551621,0.3946873395251097,0.3332108951260919,0.07830093603675392,0.7472280109256069,0.42297674610942826,0.5655458947925025,0.05054590190337527,0.7851434065036436
86,Staphylococcus_caprae,PG-2021_15,NoInf,0.656695423769757,0.481698822628187,-2.29296519921046,0,Staphylococcus_caprae:PG-2021_15,StaphStudy,0.17000975975959032,0.5544541598289372,0.8408039162506636,0.037726631526912024,0.828191732941603,0.4984070429007774,0.049740863113671985,0.5615036569941184,0.9979302467288957,0.10351176357815672,0.7351492536068557,0.23555914078558216,0.10497156627551762
87,Staphylococcus_chromogenes,PG-2021_15,Inf,0.73048061101709,0.564924356688444,-5.56502663782646,0,Staphylococcus_chromogenes:PG-2021_15,StaphStudy,0.6025434845364307,0.8638437080475372,0.9271308800818554,0.020490640267188387,0.6874682179843303,0.15616471224809758,0.9498093141987831,0.0037430773966028452,0.5488636940228087,0.11115219276987343,0.5897118627507835,0.3785825913646619,0.7553691522958232
88,Staphylococcus_cohnii,PG-2021_15,NoInf,0.620248697370819,0.479042566155883,-1.36661657826777,0,Staphylococcus_cohnii:PG-2021_15,StaphStudy,0.8429182863901488,0.39856226692276164,0.738486026301221,0.36020371616964675,0.9121425531593733,0.37875512665217903,0.5991715485665073,0.9399642856708734,0.5432753584901733,0.5647079953060686,0.5625991417922055,0.28386034498899304,0.10122469841377557
89,Staphylococcus_epidermidis,PG-2021_15,Inf,0.606815976215962,0.456353153250881,-0.768413549815754,0,Staphylococcus_epidermidis:PG-2021_15,StaphStudy,0.473383452514496,0.7562614146025232,0.76144218340235,0.2461922580453011,0.30966530388422375,0.5825696078588909,0.2832017934539057,0.5957062602812302,0.9397153269128731,0.2081009186685152,0.5873467129736888,0.7988249194175705,0.04131174503357293
90,Staphylococcus_equorum,PG-2021_15,Inf,0.623225533374054,0.476526332477904,-1.79579479401743,0,Staphylococcus_equorum:PG-2021_15,StaphStudy,0.14278537083924714,0.949236214207732,0.36681982673610725,0.5591126720871875,0.3792043737486279,0.2617142241948973,0.15378817185134375,0.9528273559188813,0.6002567621940432,0.03117397353636353,0.14622052155481113,0.32068023024338355,0.6880126484661161
91,Staphylococcus_fleuretti,PG-2021_15,NoInf,0.552726341291475,0.430229321394621,-0.156189623843648,0,Staphylococcus_fleuretti:PG-2021_15,StaphStudy,0.2945099732957662,0.04332255879799085,0.6589970075008241,0.9099951867341252,0.1291086265750615,0.4182214891140641,0.9534678132607898,0.9485347365856017,0.5527420863318069,0.7303659401626755,0.4944837463955496,0.7287101664778327,0.671657837927341
92,Staphylococcus_haemolyticus,PG-2021_15,NoInf,0.616634618639582,0.451126907222418,-1.46582877626599,0,Staphylococcus_haemolyticus:PG-2021_15,StaphStudy,0.8582357012104106,0.11399750230484396,0.9111339040703424,0.6169436728845047,0.3307360748596886,0.3091017589167203,0.9169311878026338,0.4001517465951011,0.895665789165052,0.5337358080870002,0.6701615298548529,0.22593301943391442,0.22820365722311287
93,Staphylococcus_hominis,PG-2021_15,NoInf,0.614784606569783,0.459796013794918,-0.323491703834691,0,Staphylococcus_hominis:PG-2021_15,StaphStudy,0.2814319275676538,0.6029868038258432,0.8462304426278545,0.10020917315738842,0.9588927206684906,0.7981798640286712,0.1766318644946855,0.35501267723962515,0.4911541521820878,0.030228806813319298,0.01730607802028794,0.0032677560087827073,0.941263432469782
94,Staphylococcus_hyicus,PG-2021_15,Inf,0.70520167952932,0.542704736893253,-4.25115414917596,0,Staphylococcus_hyicus:PG-2021_15,StaphStudy,0.08062928437989902,0.26436063447722125,0.18145243600798888,0.19873377667181125,0.6034161605467337,0.256759218262531,0.8319803235123335,0.2927281811937442,0.7178761983769544,0.14702000062840415,0.2683955429857239,0.2174233057143924,0.33069332655857164
95,Staphylococcus_kloosii,PG-2021_15,NoInf,0.608170006946935,0.450408433121124,-1.75589175459751,0,Staphylococcus_kloosii:PG-2021_15,StaphStudy,0.5781185098694239,0.09874285338369193,0.2718168224743148,0.8116716202024026,0.994208113289333,0.09706191843054324,0.1023528091312138,0.700449902583221,0.8356536158958521,0.7806769665944199,0.9912000089115977,0.471310770682845,0.8386810528622581
96,Staphylococcus_lentus,PG-2021_15,NoInf,0.556380412163467,0.427761006142443,-0.570276927975307,0,Staphylococcus_lentus:PG-2021_15,StaphStudy,0.24510661548772406,0.1684040799520572,0.7263480697304632,0.5786922335224562,0.7096605003244885,0.36060289523459843,0.2239277789125642,0.9016931714644842,0.7088514724728087,0.5036162779773473,0.7162569747380196,0.497554530259372,0.34816418501893864
97,Staphylococcus_lugdunensis,PG-2021_15,Inf,0.645491459345572,0.486420703047668,-2.41904654666403,0,Staphylococcus_lugdunensis:PG-2021_15,StaphStudy,0.6280225663428222,0.5792136116976724,0.49412917843374926,0.45633913565217477,0.3678393414470086,0.14840351225242887,0.6434797217540879,0.9468159740722293,0.936970849836569,0.3338729388384073,0.27382702002282744,0.056836924979214554,0.7188117971832204
98,Staphylococcus_nepalensis,PG-2021_15,NoInf,0.624957082831847,0.488287349161038,-1.78791795699893,0,Staphylococcus_nepalensis:PG-2021_15,StaphStudy,0.797698296478407,0.19781400750247635,0.9639323348919561,0.5847301240507412,0.7564651954324862,0.742115660062241,0.41974862069436825,0.7920106208505153,0.16277962100081755,0.9399676226319877,0.3279409185188541,0.21247037403068325,0.8461131042050696
99,Staphylococcus_pasteuri,PG-2021_15,NoInf,0.601229400396829,0.444444456035526,-1.38072409953525,0,Staphylococcus_pasteuri:PG-2021_15,StaphStudy,0.6068717504614507,0.19789289756049144,0.08801674669731252,0.20451440703563395,0.23804293909209073,0.7067034305682283,0.6681269013941564,0.13340258945970496,0.15065421392869427,0.6784911553217002,0.7968771629228958,0.5844121950608333,0.5571753792019062
100,Staphylococcus_pettenkoferi,PG-2021_15,NoInf,0.731950914998984,0.537958764393539,-7.80898306677674,0,Staphylococcus_pettenkoferi:PG-2021_15,StaphStudy,0.7018129801160872,0.28753564287397626,0.248521144009634,0.03877126533852526,0.9152415625949503,0.08300332559633827,0.5150193086296644,0.27081458691202975,0.46633597495604306,0.507198306712417,0.20292749672874033,0.8151922679150886,0.2150588233763825
101,Staphylococcus_pseudintermedius,PG-2021_15,NoInf,0.758334310437426,0.581434987206286,-6.30479185307763,0,Staphylococcus_pseudintermedius:PG-2021_15,StaphStudy,0.4252845298655392,0.8615101218224217,0.2827501840629595,0.13722584717338004,0.9522634118203915,0.10514866596967443,0.49477635006835363,0.7503683924648006,0.7740495928373438,0.008174801562058298,0.72650113985158,0.6679340179204952,0.5529656618659309
102,Staphylococcus_saprophyticus,PG-2021_15,NoInf,0.631774038188373,0.476945748078159,-1.90197021177161,0,Staphylococcus_saprophyticus:PG-2021_15,StaphStudy,0.14136407114531735,0.9035963117198043,0.5323626768384191,0.2928282834407967,0.5857657691512225,0.5171537565355113,0.46422663141310494,0.7283429253201339,0.8319022518255422,0.8828186839321823,0.3714985578185963,0.8287991914418003,0.043293136534181875
103,Staphylococcus_schleiferi,PG-2021_15,Inf,0.725627570652892,0.55521927105429,-4.70101099289395,0,Staphylococcus_schleiferi:PG-2021_15,StaphStudy,0.446403719765778,0.11723223004920269,0.23943456856583323,0.16730586609289932,0.1707239037034456,0.3038570460792387,0.761662377671444,0.21326557236598154,0.2508521097811094,0.025103965390317784,0.0636535783159633,0.42883897358494527,0.7335691486959185
104,Staphylococcus_sciuri,PG-2021_15,NoInf,0.605650756155719,0.449062601122748,-1.29523264113986,0,Staphylococcus_sciuri:PG-2021_15,StaphStudy,0.41249440674633375,0.4097121240123228,0.806563030745882,0.778869365940893,0.9022788464803245,0.8606477021895947,0.04303183860410209,0.9389281855296223,0.6149264153028394,0.07504023108350821,0.9048750646604835,0.9635997050313219,0.15601592742060522
105,Staphylococcus_succinus,PG-2021_15,Inf,0.597610688091291,0.461343073292259,-1.75606757040932,0,Staphylococcus_succinus:PG-2021_15,StaphStudy,0.6783958680888916,0.8341966997579797,0.2708656069619362,0.7744328472366009,0.1541937256869499,0.09614460605518471,0.12938143227653964,0.45675555452699257,0.7726153384763126,0.24328270659744844,0.8773079883766002,0.6460155200243457,0.6146478134276018
106,Staphylococcus_vitulinus,PG-2021_15,Inf,0.624207822807509,0.456977210573233,-1.35474918122615,0,Staphylococcus_vitulinus:PG-2021_15,StaphStudy,0.4200815201979764,0.22791905905119259,0.9924601422203457,0.5562637395009079,0.26392947923090904,0.24757457739529143,0.8053057554827595,0.891802477680589,0.47525009953290454,0.9488908608546587,0.6316081079926884,0.7371142037760289,0.12406145780386035
107,Staphylococcus_warneri,PG-2021_15,NoInf,0.594055658143994,0.437196377328835,-1.40675507743507,0,Staphylococcus_warneri:PG-2021_15,StaphStudy,0.42290112373351496,0.2506208280903267,0.7044800077436968,0.5339781259343258,0.4699136220331678,0.30723417610353676,0.6879306875869221,0.9608658299550041,0.10805817477139068,0.12594868925668634,0.9604779508543853,0.5615596840484741,0.4944343895376927
108,Staphylococcus_xylosus,PG-2021_15,Inf,0.585491757044772,0.449377583971895,-1.54969280127081,0,Staphylococcus_xylosus:PG-2021_15,StaphStudy,0.0077911866624484905,0.724765864664584,0.47721408142486843,0.6329631985712817,0.20012568641124295,0.24633368666579158,0.3812974817265943,0.8245313983520404,0.6216173933268376,0.13916569878947327,0.43593347857587306,0.8374660530625323,0.7398768863141418
109,Staphylococcus_arlettae,PG-2021_16,NoInf,0.589071975984653,0.412926654444235,-2.71544129408141,0,Staphylococcus_arlettae:PG-2021_16,StaphStudy,0.2854823401883907,0.7893940454136461,0.4027137028905309,0.1714782091333773,0.010854144479195416,0.9434934655640782,0.3454792169262234,0.18252551747134305,0.42486560096735215,0.843815286870249,0.40034284933289865,0.8096019791787378,0.042331035380613
110,Staphylococcus_aureus,PG-2021_16,Inf,0.628735424424635,0.445234483824356,-2.06302144982412,0,Staphylococcus_aureus:PG-2021_16,StaphStudy,0.4259176410448432,0.514998461397623,0.730088306129817,0.9940385956331752,0.9830533742365252,0.48830014250456566,0.6789377292722469,0.1494366827262278,0.5183123843074612,0.03255569616765863,0.005615135500679935,0.49208557817148957,0.209263468407328
111,Staphylococcus_auricularis,PG-2021_16,NoInf,0.695468093952251,0.490730201643937,-6.5823738440555,0,Staphylococcus_auricularis:PG-2021_16,StaphStudy,0.16382726433716144,0.722432357379162,0.3343474720784,0.5233277414467714,0.23687539878550534,0.25163602349124037,0.405161410088551,0.29417655249069463,0.18451422323373545,0.791626269084532,0.4370447291397729,0.32483378254677364,0.4361223269891201
112,Staphylococcus_capitis,PG-2021_16,Inf,0.476098012811158,0.349133373926928,-2.13002713460497,0,Staphylococcus_capitis:PG-2021_16,StaphStudy,0.06177673201319611,0.21512478886432262,0.21463156092162583,0.9206179298534997,0.04786612730273343,0.7743168307988871,0.6882749193679689,0.21926040122324464,0.4253645424031506,0.5353323133894697,0.2195191052986163,0.7346010147217149,0.7620534130022828
113,Staphylococcus_caprae,PG-2021_16,NoInf,0.569528585522985,0.398469190411385,-2.82317253844112,0,Staphylococcus_caprae:PG-2021_16,StaphStudy,0.14223996624034363,0.4607842365717063,0.19646039024472461,0.40218729106735773,0.5529345082426818,0.15475219726011802,0.3306272976457142,0.8253114479187126,0.07190511017161616,0.318783650747707,0.5038585390128326,0.6949288538591859,0.9426058255718983
